word,Pred. Tag
؟,PUNC
واقعا,ADV
ای,INTER
جانم,ADJS
یکی,PRO
از,PREP
اینا,PRO
لطفا,ADV
_,N
حیف,VS
شد,VS
نرفتیم,ADJ
تا,PREP
خوردنش,NE
رامبد,N
ریدم,N
تو ,N
پدرت,N
پدرسگ,N
_,NS
معلم,NE
اخلاق,N
منه,ADJS
عزیزم,ADJ
.,PUNC
اذیتش,NE
نکن,ADJE
خاله,N
من,PRO
تو,PREP
شده,NS
خاله,N
زنک,NE
بازی,NE
هر,ADJ
چی,NS
برسه,ADJ
پخش,VS
میکنه,ADJ
نمیکشین,ADJ
بیرون,ADV
؟,PUNC
برگای,NE
درختاشو,N
کاش,INTER
کامنتم,N
لایک,N
بشه,ADJ
تا,PREP
بیاد,N
بالا,ADJ
کارای,NE
هنری,ADJE
منم,PRO
دیده,VS
بشه,V
!,PUNC
.,PUNC
لایک,N
کامنت,N
پیجم,NE
بالا,ADJ
بره,ADJ
انگیزه,ADJ
بشه,V
برام,PREP
.,PUNC
.,PUNC
سفارش,NE
نقاشی,N
چهره,ADJS
سفارشی,ADJ
هم,ADV
قبول,NE
میکنما,N
___,NE
کوص,NE
نگو,NS
روحانی,N
من,PRO
میشم,V
دوست,NE
شما,PRO
اس,N
بد,N
کجای,N
۹۰۳۰۹۶۸۴۱۳,NE
ما,PRO
دلمون,NE
خوشه,N
یا,CONJ
اینا,PRO
؟,PUNC
مقصر,NE
اصلی,ADJ
دیواره,N
.,PUNC
حکم,NS
دادگاه,N
،,PUNC
نجفی,N
آزاد,ADJ
میشه,V
دیوار,N
هم,ADV
با,PREP
لودر,N
خراب,VS
میشه,ADJ
.,PUNC
بی تو,ADJ
،,PUNC
بی,NS
کار,NE
کسم,N
،,PUNC
وسعت,N
پشتم,NS
خالیست,N
.,PUNC
گُل,N
تو,PREP
باشی,N
منه,ADJS
مفلوک,N
دو,DET
مشتم,NE
خالیست,N
کسب,NE
درامد,N
برای,PREP
همه,PRO
،,PUNC
با,PREP
یه,DET
موبایل,N
وقت,NE
خالیت,ADJ
پول,N
در,PREP
بیار,N
،,PUNC
اموزش,NE
کاملا,ADV
رایگان,ADJ
در,PREP
استوری,N
یا,CONJ
حسین,NE
جان,N
__,NS
پدرش,N
رو,POSTP
جای,NE
گراز,N
دراز,VS
کرده,VS
خانم,NE
ازتبریز,N
برا,PREP
دوستی,N
یا,CONJ
صیغه,N
هست,ADJ
حالا,ADV
خوب,ADJ
ایران,N
ساعت,NE
٥,NS
هوا,N
تاریک,ADJ
میشه,ADJ
اینجا,PRO
که,CONJ
ساعت,NE
٣,ADJ
بعد,NS
ظهر,NS
هوا,N
تاریک,ADJ
میشه,V
تو,PREP
زمستون,N
یا,CONJ
خدا,N
مگه,ADV
میشه,V
؟,PUNC
!,PUNC
مگه,CONJ
داریم,N
؟,PUNC
!,PUNC
گوه,N
نخور,NE
بیشرف,N
.,PUNC
درود,N
بر,PREP
ترامپ,N
که,CONJ
اگر,CONJ
همین,DET
جور,N
پیش,ADV
بره,ADJ
کاره,NE
جمهوری,ADJ
اسهالی,N
تمومه,ADJ
.,PUNC
صدایه,NE
شکستن,NE
استخوانهایه,NE
کمر,N
این,DET
رژیم,N
به,PREP
گوش,NE
میرسد,N
داره,ADJ
نا بود,ADJ
میشه,ADJ
.,PUNC
ترامپ,N
به,PREP
خوبی,ADV
این,DET
میدونه,N
وبه,PREP
همین,DET
خاطر,PREP
نه,CONJ
جنگ,NE
میکنه,ADJ
نه,CONJ
مذاکره,N
زیرا,CONJ
زمان,N
به,PREP
نفع,NE
امریکاست,N
به,PREP
ضرر,NE
این,DET
رژیم,N
فالوم,VS
کنید,V
بک,ADJ
میدم,ADJ
اهه,N
.,PUNC
تازه,ADV
اولشه,NE
خدایی,NE
مورگان,N
فری,NS
من,PRO
هیچ,ADJ
فرقی,N
نکرده,ADJ
چه,DET
فقیر,ADJ
چه,DET
پولدارش,N
یه,DET
شکله,NE
حالمونو,N
بهم,PREP
زدین,NE
دیگه,ADJ
خدایش,ADJ
تنها,DET
هیجان,NE
جام,NS
جهانی,ADJ
بعدی,ADJ
دیدن,NE
بیروه,NE
ماشالله,NE
علی,N
بیرو,NE
من,PRO
ترسیدم,N
بجای,PREP
اون,DET
من,PRO
استرس,NS
گرفتم,N
پیروز,ADJ
سربلند,ADJ
باشید,NE
زنده,ADJE
باد,N
مگه,CONJ
میشه,V
تورو,ADJS
دوس,NS
نداشت,N
بچه,NS
پول,N
نداره,V
لباس,NE
وکفش,N
وکیف,NE
وخودکار,ADJ
.,PUNC
بخره,N
.,PUNC
اون,DET
وقت,NE
چرت,N
میگه,ADJ
کسی,PRO
که,CONJ
با,PREP
اینهمه,NE
تبلیغات,NE
منفی,ADJ
بازم,ADV
میره,N
پراید,NS
میخره,N
،,PUNC
حقشه,N
از,PREP
این,DET
بدترم,N
بشه,ADJ
مرسی,ADJ
با,PREP
غیرت,ADJ
تف,N
به,PREP
غیرتتون,NE
خداوندپاداشتان,NE
دهدکه,N
جلوی,PREP
تاراج,N
ثروت,NE
ایران,N
رامیگیرید,NE
الهی,ADJ
عزیزم,ADJ
خدحفظش,N
کنه,V
قدرت,NE
تو,PRO
دستشون,NE
میکروفن,N
هم,CONJ
تو,PREP
دستشون,N
هر,ADJ
جا,N
میخوان,NE
میرن,ADJ
مداحی,ADJ
.,PUNC
ناموسا,NS
مرد,NE
 بودنو,ADJ
به,PREP
پشم,NE
داشتن,NE
میبینین,N
؟,PUNC
زیبایی,NE
اراستگی,N
مرد,NE
زن,N
نداره,ADJ
فدابیی,ADJ
داری,NE
بسم الله,N
الرحمن,ADJ
الرحیم,ADJ
نابزرگواران,N
پست,NE
دون ها,N
که,CONJ
از,PREP
آن,N
طرف,NE
اب,N
خط,NE
می گیریند,N
؛,PUNC
شما ها,N
هر,ADJ
روز,N
باید,ADV
ده,ADJS
سوژه,N
را,POSTP
در,PREP
ایران,NE
اسلامی,ADJ
باید,ADV
علم,ADJ
کنید,ADJ
؛,PUNC
چون,CONJ
دلار,N
تا,PREP
نشده,NE
دستمزد,NE
می گیرید,ADJ
شایعه,N
را,POSTP
دشمن,N
می سازد,ADJ
منافق,N
پخش,VS
می کنند,V
وعوا,ADJ
غربیها,NE
اصرار,ADJ
دارند,V
فرهنگ,NE
خود,PRO
را,POSTP
به,PREP
دنیا,N
اعمال,VS
کنند,V
.,PUNC
هر,DET
کشوری,N
هم,CONJ
نپذیرفت,N
،,PUNC
عقب,N
ماندس,N
.,PUNC
عجب,INTER
.,PUNC
اونوقت,NE
جوون,N
مردمو,ADJ
اعدام,ADJS
میکنن,ADJ
فقط,ADV
واسه,PREP
گرفتن,N
سلاح,N
.,PUNC
ایشون,PRO
چند,DET
بار,N
شلیک,NS
کردن,NE
تازه,ADJ
میگن,N
غیر,ADJS
عمدی,ADJ
 بوده,V
زبون,NS
بسته,NS
ها,N
،,PUNC
ای,ADJ
داد,ADJ
بی داد,ADJ
رای,N
.,PUNC
بی,NUM
.,PUNC
رای,NE
عشقی,N
طاب,NE
خیر,ADJ
براشون,N
براتون,PREP
اینابخاطراینکه,NE
سرماتوراه,NS
بابا,N
ما,PRO
تازه,ADV
از,PREP
مدرسه,NE
اومدیم,NS
نکنید,V
اینکارو,N
کیرت,N
تو,PREP
کس,NS
خواهر,N
مادر,N
یزدانی,N
وحشی,N
بهترین,ADJ
چیز,N
برای,PREP
یه,DET
بچه,NS
نذرت,N
قبول,VS
حق,NE
ای,ADJ
خدا,N
،,PUNC
خیلی,ADV
سخته,NE
تحملش,ADJ
،,PUNC
الهی,ADJ
زودتر,ADV
پیدا,VS
شه,NE
دل,NE
مامان,N
باباش,N
شاد,ADJ
شه,N
قیمت,N
لطفا,ADV
بهترین,ADJ
انتخاب,NE
جاویدرضاشاه,NE
دوم,ADJ
پاینده,NE
ایران,N
چرا,ADV
هر,DET
سال,N
قبل,ADV
از,PREP
نشست,NE
نیویورک,N
یه,DET
اتفاقی,NE
میوفته,N
که,CONJ
باعث,NE
اقزایش,N
اختلافات,N
درون,N
منطقه ای,ADJ
میشه,V
؟,PUNC
سریالهای,NE
ایرانی,ADJ
داره,ADJ
اینه,ADJS
سریالهای,NE
ترکیه ای,ADJS
میشه,ADJ
یا,CONJ
باب,NS
الحوائج,N
یا,CONJ
ابوالفضل,NE
العباس,N
(,PUNC
ع,N
),PUNC
دو,DET
تا,PREP
قشنگ,NS
فک,NS
کنم,NE
اندیمشک,ADJ
باشه,V
کانالهای,NE
پرشورسددز,N
به,PREP
ری,NE
وه,NS
الله,N
قرمز,ADV
خدالعنتشون,VS
کنه,V
متحجرهای,NE
احمق,NE
بیشعور,NE
دین,ADJ
را,POSTP
که,CONJ
تاریخ,NE
نام,NE
کشورم,N
را,POSTP
همچون,PREP
اعراب,N
به,PREP
یغما,NE
بردن,N
.,PUNC
۶۴,NUM
همیشه,ADV
گریون,N
چرا,ADV
من,PRO
نمیدونم,V
احلام,NE
کیه,N
؟,PUNC
خواننده,N
؟,PUNC
بازیگر,N
؟,PUNC
ایرانی,ADJ
یا,CONJ
عرب,NE
اسمش,N
احلام,N
اگه,CONJ
راست,ADJ
میگید,NE
این,DET
مفسدها,N
رو,POSTP
رسوا,VS
کنید,V
دستشون,ADJ
از,PREP
کار,NE
کوتا,VS
کنید,V
من,PRO
اولین,ADJ
وآخرین,NE
سیلی,N
رو,POSTP
از,PREP
پدرم,N
روز,NE
اول,ADJE
مهر,NE
کلاس,N
اول,ADJ
خوردم,N
.,PUNC
جلو,N
در,PREP
مدرسه,N
نشستم,NS
زمین,N
وگفتم,NE
نمیام,NE
مدرسه,NE
ملت,NE
جا,N
این,DET
پشت,N
هم,ADV
باشن,N
تو,PREP
این,DET
اوضاع,N
نمک,N
روزخم,VS
میشن,ADJ
.,PUNC
ایشالا,INTER
سرطان,NE
بگیره,ADJ
زجر,NE
کش,ADJ
شه,ADJ
.,PUNC
البته,ADV
تو,PRO
زندان,N
بر,PREP
پدرتون,N
لعنت,ADJ
که,CONJ
برای,PREP
پول,N
هزار,N
جور,N
دروغ,N
به,PREP
مردم,NE
میگین,ADJ
،,PUNC
مطمئن,N
باش,N
که,CONJ
تو,PREP
همین,DET
دنیا,N
تاوان,ADJ
میدین,ADJ
.,PUNC
.,PUNC
خیلی,ADV
خفنه,NE
نازداری,ADJS
اون,ADJ
که,CONJ
براش,PREP
میایدایرمت,NE
عالی بود,ADJ
چه,DET
خلاقیتی,N
٦,ADJ
١٠,NUM
رو,POSTP
خیلی,ADV
دوس,NS
داشتم,N
اقای,NE
خطیر,NS
جریان,NE
شما,PRO
مثل,PREP
نوش,NE
دارو,N
پس,PREP
از,PREP
مرگ,NE
هواداراست,NE
شما,PRO
که بودی,NE
می خواستی,NE
دلت,N
برای,PREP
ماواستقلال,NE
بسوزه,N
کمک,VS
کنی,ADJ
نه,CONJ
به,PREP
قول,N
خودت,PRO
حرف,NE
کسی,PRO
رو,POSTP
گوش,NE
کنی,ADJ
پس,CONJ
الا,ADV
که,CONJ
گند,NE
زدی,ADJ
رفتی,ADJ
باهاشیه های,NE
راست,ADJ
دروغت,NS
نمک,N
به,PREP
دل,NE
ما,PRO
نزن,NE
اولی,ADJ
چطورخفه,N
نمیشه,NE
چشاش,NE
کو,N
دهنش,N
کوپس,N
اسطوره ای,NS
پسر,N
.,PUNC
بنطرم,NE
فیلم,N
 بود,VS
.,PUNC
ساختگی,N
 بود,NE
کل,DET
جاده های,N
بیرون,NS
شهرها,N
همچنین,ADV
شهر,NE
خودمون,NS
همینجوریه,N
مبارک,ADJ
باشه,V
انشالله,ADJ
ب,NS
کیرم,N
برد,NE
پیت,N
پشت,NS
پنجره,N
.,PUNC
عین,PREP
من,PRO
مثل,PREP
اینکه,PRO
کاسبی,NE
خوب,ADJ
 بوده,VS
دمشون,NE
گرم,ADJ
واقعا,ADV
مردم,NE
ما,PRO
یاد,NE
بگیرن,N
امروز,N
پنجاه,NS
اندی,NE
هزار,NS
بلیط,NE
دربی,ADJE
تهران,N
به,PREP
فروش,NE
رفت,NS
دختر,NE
آبی,ADJ
به,PREP
راحتی,ADV
فراموش شد,N
.,PUNC
ما,PRO
لایق,NE
همین,ADJ
هستیم,N
که,CONJ
داریم,VS
.,PUNC
بسه,NE
دیگه,ADJ
حالمون,N
بد,VS
شد,VS
.,PUNC
خدا,N
میدونه,ADJ
الان,ADV
داره,NE
خواهر,N
مادرشو,N
میاره,ADJ
جلو,ADJ
چشمش,N
جیگر,N
دقیقا,ADV
آقا,N
چجوری,N
میشه,V
سرطان,NS
گرفت,ADJ
؟,PUNC
!,PUNC
برای,PREP
رفتن,N
به,PREP
برنامشم,N
اگه,CONJ
کسی,PRO
اطلاعاتی,N
داره,VS
بده,ADJ
مذاکره,N
با,PREP
آمریکا,N
یعنی,ADV
حرکت,N
در,PREP
جاده,NE
یک,DET
طرفه,N
،,PUNC
با,PREP
آمریکا,N
باید,ADV
به,PREP
طریق,NE
خودش,PRO
رفتار,VS
کرد,V
.,PUNC
مگر,ADV
با,PREP
آمریکا,N
مذاکره,NS
نکردیم,N
در,PREP
بحث,NE
برجام,N
،,PUNC
بخدا,N
قسم,N
بجایی,N
نخواهیم,ADJS
رسید,ADJ
در,PREP
مذاکره,N
با,PREP
آمریکا,N
همچنان,ADV
که,CONJ
نرسیده,VS
ایم,ADJ
.,PUNC
فقط,ADV
باید,ADV
مقاومت,N
کنیم,V
لاغیر,ADJ
عاشق,ADJ
واقعی,ADJ
اینه,PRO
حال,NE
یه,DET
بیمار,NE
روانی,ADJ
رو,POSTP
خوب,ADJ
کرد,ADJ
فقط,ADV
با,PREP
عشق,N
محبت,N
درود,N
بر,PREP
شاهزاده,N
به,PREP
امید,NE
آزادی,N
اونا,PRO
هوادار,NS
استقلال,NE
ن بودن,N
نخواهند بود,NE
هوادار,NS
استقلال,N
غیرت,ADJ
داره,V
پشت,NS
تیمش,N
اینطور,N
نمیگه,N
اینا,PRO
تماشاگر,NE
نما,N
هستن,ADJ
همین,ADJ
بس,N
.,PUNC
__,NS
قلب,NE
ایلام,N
چوار,ADJ
فقط,ADV
به,PREP
عشق,N
پرسپولیس,N
میتپد,ADJ
.,PUNC
اشتباه ترین,NE
کارممکن,N
.,PUNC
درآینده,N
باید,ADV
منتظر,NE
عواقب,NE
افتضاحی,ADJ
باشیم,ADJ
به,PREP
برکت,N
عنقلاب,NE
اسلام,ADJE
ما,PRO
بدبخت ترین,NE
مردم,N
جهانیم,N
۳۱۳,N
.,PUNC
_,NE
اهل,N
حال,NE
بیاین,NE
وات,NE
اخری,N
سلام,N
ضر,NE
زیادی,ADJ
نزن,ADJ
فعلا,ADV
شیر,N
بده,ADJ
به,PREP
ترامپ,NE
گاو,NE
شیری,ADJS
خرکی,ADJ
باشی,V
نگاه,NE
چپ,N
به,PREP
ایران,N
بکنی,NE
خبرگزاری,N
به,PREP
علت,NE
عدم,N
اجرا,N
قانون,N
توسط,PREP
کشورها,NE
جهان,N
سازمانها,N
بین,PREP
الملل,N
ریاست,NE
جمهور,N
کشورها,NS
جهان,N
حمایت,N
از,PREP
جرایم,NE
متهمان,N
در,PREP
کشور,NE
ایران,N
مجبور,N
به,PREP
اعلان,NE
عمومی,ADJE
رسانه ای,NE
این,ADJ
شرح,NE
واقعی,ADJ
هستم,ADJ
.,PUNC
عدم,N
اجرا,N
قانون,NE
عدم,NE
پاسخ گویی,N
این,DET
مجموعه های,N
قانوگذاری,NE
بسیار,ADV
در,PREP
جهان,N
هماهنگ,VS
شده,VS
است,V
.,PUNC
شکایات,N
در,PREP
کشور,NE
ایران,N
باعث,NE
جسارت,NE
بیشتر,ADJ
حرکت,NE
متهمان,N
برای,PREP
اجرا,NE
اتحاد,NE
جرایم,ADJE
شان,N
در,PREP
ایران,N
شده,ADJ
است,V
که,CONJ
عدم,NE
اجرا,NE
قانون,N
در,PREP
ایران,N
بسیار,ADV
ننگین,N
یک,DET
اتحاد,NE
جنایتکارانه,N
ترویستی,NE
کمونیستی,NE
خطرناک,ADJ
در,PREP
ایران,N
است,V
.,PUNC
هموطنان,NE
ایرانی,ADJ
کشور,N
پارس,N
همشهرهای,NE
نهاوندی,N
کفراش,NE
دیگر,ADJ
شهرهای,NE
ایران,N
افراد,NE
متهم,NS
کلاه برداری,N
دارای,NE
فعالیت,N
در,PREP
خصوص,PREP
جنایات,NE
اتهامات,N
بسیار,ADV
پیچیده ای,ADJ
در,PREP
ایران,N
در,PREP
این,DET
شهرها,N
هستند,ADV
که,CONJ
با,PREP
کلاه برداری,N
ایجاد,NE
ارتباطات,N
برای,PREP
رفع,NE
جرایم,NE
تبریه,NE
جنایشان,ADJ
فعالیت,NE
می کنند,ADJ
از,PREP
هرگونه,ADJ
ایجاد,NE
ارتباط,NE
همکاری,N
با,PREP
این,DET
افراد,N
متهم,N
خود داری,NE
بفرمایید,ADJ
زیرا,CONJ
بسیار,ADV
خطرناک,ADJ
مرگبار,ADJ
برای,PREP
شما,PRO
خواهند,VS
 بود,VS
.,PUNC
خبرگزاری,N
لطفا,ADV
اعلان,NE
پیگرد,NE
قانونی,ADJ
بفرمایید,NE
شکایات,N
در,PREP
خصوص,NS
زن,N
متهم,N
اعظم,NE
خدری,NE
فرزند,NE
نصرت,NE
خدری,N
را,POSTP
با,PREP
پلیس,NE
معتبر,ADJ
متعهد,N
بر,PREP
قانون,N
اجرا,NE
بفرمایید,ADJ
زیرا,CONJ
حتی,ADV
در,PREP
ن بود,NE
این,DET
زن,N
متهم,N
اعظم,NE
خدری,NE
فرزند,NE
نصرت,NE
خدری,N
این,DET
اتاقها,N
درب,NE
بسته,N
زنانی,N
حضور,NE
دارند,ADJ
که,CONJ
متهم,N
شناخته,NS
شده اند,ADJ
این,ADJ
زن,N
متهم,N
اعظم,NE
خدری,NE
فرزند,NE
نصرت,NE
خدری,N
وارد,NE
این,ADJ
اتاقها,N
می نماید,ADJ
بعد,ADV
از,PREP
خروج,NE
اش,N
این,DET
زنانها,N
غیر,ADJS
قانونی,ADJ
در,PREP
این,DET
اتاقها,N
حضور,VS
دارند,ADJ
.,PUNC
این,DET
شکایات,N
بسیار,ADV
مهم,ADJS
لازم,ADJ
اطلاع,NE
لازم,ADJ
اجرا,N
در,PREP
دنیا,N
است,V
.,PUNC
۱,NUM
مهر,NE
ماه,N
۱۳۹۸,NUM
توهم,N
یاد,NE
گرفتی,N
زر,NE
بزنیزرده,N
تخم مرغ,N
__,NS
جونم,N
فدای,NE
اشکات,N
مادر,NE
الهی,N
قربون,N
اشکات,NE
بشم,ADJ
مادر,NE
خفه,N
شو,VS
مرتیکه,ADJ
.,PUNC
شما,PRO
انگلیسی ها,N
ورشکست,ADJS
شدید,ADJ
.,PUNC
رفت,N
پی,ADJS
کارش,N
.,PUNC
کارمند های,NE
مزدور,NE
صیهونیست,NE
بهایی,NE
شماهم,ADJ
پیزوری,ADJ
از,PREP
کار,N
افتاده,ADJ
شدند,ADJ
.,PUNC
تخم,NE
هاراجاشو,N
عوض,ADJS
می کنید,ADJ
اردکی,ADJ
.,PUNC
بجای,PREP
مرغی,N
.,PUNC
صادق,NE
صبای,NE
تجزیه طلب,NE
بهایی,N
را,POSTP
قرض,NE
دادید,N
به,PREP
بن,NE
سلمان,NE
سلاخ,N
کودک,NE
کش,ADJ
انتر,N
چوس,NE
ناله,N
هم,CONJ
افاقه,NE
نکرد,NE
ملت,NE
مظلوم,NS
ایران,N
بیدار,VS
شده,VS
.,PUNC
دشمنانش,N
.,PUNC
از,PREP
احمقانند,NE
دمش,N
گرم,ADJ
فدا,N
اون,DET
قرمزه,N
قیمت,NE
بادام,NE
گرونه,N
استاد,N
ازتون,N
خواهش,VS
میکنم,V
سی,NS
ثانیه,N
برای,PREP
من,PRO
وقت,VS
بگذارید,V
پیام,N
مو,N
تو,PREP
دایرکت,N
مطالعه,N
بفرمایید,ADJ
خیلی,ADV
باهوش,ADJ
گور,NE
بابای,NE
سگ,NE
زرد,NS
سعودی,NE
خر,N
سلطان,N
خودتی,NE
خودت,PRO
عشقی,N
آبروی,NE
فوتبال,NE
ایران,N
دست,NS
خودته,N
۲۴,NUM
_,N
مرسی,N
فرزندان,NE
خودشان,PRO
که,CONJ
ایران,N
نیستند,N
فرزندان,NE
بقیه,N
هم,ADV
به,PREP
درک,N
،,PUNC
عجب,N
مدیرانی,N
داریم,ADJS
نوبرن,NE
مردم,N
از,PREP
گرسنگی,NE
بدبختی,N
هجوم,NE
مبرن,N
باید,ADV
بهشون,PREP
حق,NS
داد,N
واقعا,ADV
تاسف,N
داره,V
دیدن,NE
چنین,ADJ
صحنه,NE
هایی,N
!,PUNC
اینم,PRO
اینقدر,ADV
درگیر,NE
حواشی,N
میشه,ADJ
که,CONJ
دیگه,ADJ
جایی,N
برای,PREP
پیشرفت,N
براش,PREP
نمیمونه,N
.,PUNC
نمی کند ,N
نام,NE
حیوان ها,N
خراب,VS
نکنید,ADJ
.,PUNC
آن ها,PRO
برای,PREP
زنده,NS
ماندن,N
کوشش,VS
می کنند,V
.,PUNC
انسان,N
برای,PREP
افزون,NS
خواهی,N
دقیقا,ADV
مثل,PREP
اینکه,PRO
یه,DET
مدادو,NS
برداری,N
محکم,ADV
رو,PREP
کاغذ,NE
خط,NE
بکشی,NE
طرف,N
میاد,N
سعی,VS
میکنه,ADJ
پاکش,ADJ
کنه,ADJS
پاکم,ADJS
میکنه,ADJ
ولی,CONJ
جاش,N
رو,POSTP
کاغذ,N
میمونه,N
اونو,NE
آزار,ADJ
میده,ADJ
_,N
ولی,CONJ
ایران,N
مثل,PREP
خر,N
داره,ADJ
اجرا,VS
میکنه,ADJ
اگه,CONJ
واقعا,ADV
میخواهید,NE
بدونید,ADJ
چه,DET
خبره,NE
دو,DET
ساعت,N
از,PREP
وقت,NE
شریف,N
رو,POSTP
بزارید,VS
سرچ,VS
کنید,V
سخنرانی,ADJ
روایت,NE
عهد,NE
بررسی,NE
معاهده,NE
پاریس,NE
اونو,N
گوش,VS
کنید,V
که,CONJ
چطور,ADV
این,DET
معاهده,N
کشور,NE
ما,PRO
رو,POSTP
نا بود,VS
میکنه,V
امریکا,ADJE
روسیه,N
عربستان,ADJS
غیره,ADJ
قبول,NS
نکردن,NE
پاکستان,N
گفته,VS
پنجاه,NS
میلیارد,NS
دلار,N
میگیرم,N
اجرا,VS
میکنم,ADJ
فقط,ADV
ایران,N
بدون,PREP
هیچ,DET
چیزی,N
مثل,PREP
گوساله,N
داره,ADJ
اجرا,VS
میکنه,V
صنعت,NE
کشورمون,N
رو,POSTP
نا بود,NS
کردن,N
ناموسا,NS
شانسو,N
ببین,V
دختر,NE
پیداشد,N
محض,ADJ
رضای,NE
خدا,N
حرکت,NE
قشنگ,ADJ
مثل,PREP
این,DET
بکنه,N
فقط,ADV
همشون,PRO
اپل,N
۱۱,NUM
میخوان,N
۳,NUM
واقعا,ADV
باید,ADV
بهش,PREP
گفت,NS
تختی,N
انشالله,ADJ
همیشه,ADV
سالمو,NE
سلامت,ADJ
باشه,V
پرچم,ADJE
ایرانو,N
ایرانیو,N
ببره,NE
بالا,ADJ
یه,DET
دختر,N
از,PREP
اصفهان,N
یا,CONJ
اطراف,N
واسه,NS
دوستی,N
میخوام,ADJE
کسی,PRO
پایه,N
هست,VS
بیاد,ADJ
دایرکت,N
سلام,N
لایک,N
عزیزای,N
دلم,N
تتلو,ADJ
نوش,NE
جانتون,N
مهربان,ADJ
بانو,N
همون,DET
دیگه,ADV
افراد,NE
ضعیف,ADJ
همیشه,ADV
توسری,N
میخورن,NE
۲۶,NUM
.,PUNC
نمیشد,NE
خودشو,N
تگ,NS
کنی,NE
ما,PRO
هم,CONJ
فالوش,VS
کنیم,V
جا,ADJ
این,DET
خبرفوری,N
!,PUNC
بمیرم,N
برای,PREP
دل,NE
مادرش,N
خدا,N
صبرتون,N
بده,ADJ
بش,N
میگن,ADJ
مکتب,NE
حضرت,NE
حجازی,N
اون,ADJ
از,PREP
لحظه ای,N
بازیکنشون,N
مصدوم,VS
شد,VS
توپو,NE
نمی زدن,ADJ
بیرون,ADJ
،,PUNC
اون,ADJ
از,PREP
سر,NS
کنعانی,N
،,PUNC
اینم,PRO
از,PREP
وحشی,NE
گریشون,NE
سیاوحشم,NE
بیخود,N
با,PREP
زانو,N
میزنه,N
تو,PREP
سرنعمتی,NE
اینها,PRO
همش,ADV
از,PREP
پراید های,NE
ما,PRO
کپی,NS
برداری,VS
می کنند,V
چقد,ADJ
بد,ADJ
بازی,NE
میکنن,ADJ
.,PUNC
اصلا,ADV
انتظار,NE
نداشتم,NE
آقای,NE
کایدان,N
چنین,ADJ
دیالوگ های,NE
کلیشه ای,N
دم,N
دستیی,NE
بنویسن,ADJ
.,PUNC
هـر,N
چه,ADV
در,PREP
خاطـرم,NE
آیـد,NE
تـو,N
از,PREP
آن,ADJ
خـوب,NE
تری,ADJ
!,PUNC
عالیه,ADV
!,PUNC
عن,NE
آقا,N
وارد,VS
می شود,V
بابا,ADJ
دو,NUM
تا,PREP
ربنا,N
فقط,ADV
لا,ADJ
پاش,N
داره,VS
بابا,N
احسنت,ADJ
جان,NE
عزیزم,ADJ
آموزش,NE
رایگان,ADJ
استخراج,N
بیت,NS
کوین,N
فقط,ADV
با,PREP
کمی,DET
صبر,N
حوصله,ADJ
میتوانید,ADJ
میلیونر,NS
شوید,ADJ
لینک,NE
سایت,N
در,PREP
بیو,NE
بازی,NE
اقای,NE
اشقانی,N
هومن,NE
برق,NE
نورد,NE
عالی,ADJ
 بود,V
مسخرس,N
۲,NUM
افتخار,NE
مارندرانی,NS
مملکت,N
رسما,ADV
شده,ADJ
دزد,NE
خونه,ADJ
!,PUNC
الان,ADV
بااین,NE
همه,PRO
عملی,N
کردی,N
چطوری,ADV
پیدات,NE
کنیم,ADJE
توعکس,ADJ
به,PREP
گوزم,N
چقدر,ADV
زیبا,ADJ
!,PUNC
کاش,INTER
اون,DET
بچه ,NE
رو ,N
به,PREP
علاوه,PREP
داروهاش,N
،,PUNC
۶,NS
ماه,N
میبستن,NE
به آب,N
میوه,N
آب,NE
سبزیجات,N
،,PUNC
تا,PREP
سرطانش,N
هم,ADV
از,PREP
بین,NS
میرفت,N
قربانی,NS
نمیشد,N
.,PUNC
گناه,NE
ما,PRO
در,PREP
این,DET
استخدامی,N
چیست,ADJ
؟,PUNC
چی,ADV
دوست داری,N
بگم,ADJ
من,PRO
پسند,NS
نکردم,ADJ
شرمنده,NS
طاووس,N
ابیه,N
میرینه,ADJ
جوونی,ADJ
پایان,NE
شب,N
سیه,N
سپید,ADJ
است,V
.,PUNC
عادل,NE
برمیگردد,N
کلایه,N
ارات,NE
براکل,NE
تیم,NE
استقلال,N
بسه,N
.,PUNC
ارات,NE
عاشقتم,N
دوس,NS
داشتنی,N
قربونت,NE
برم,ADJE
من,PRO
،,PUNC
تو,PRO
خیلی,ADV
کارها,N
ازت,NS
برمیاد,N
،,PUNC
من,PRO
مسخ,NE
عشق,N
توام,N
همسرم,N
_,N
۶۰,NUM
وای,N
نفسم گرفت,ADJS
اولی,ADJ
چجور,NE
نفس,N
میکشه,ADJ
،,PUNC
تاچ,NE
گوشیشم,N
با,PREP
اون,DET
دستکشاش,N
به,PREP
زور,N
کار میکنه,NE
بسه,NE
دیگه,ADJ
تو,PREP
اینستا,N
دونبال,N
دوست,NS
دختر,N
یا,CONJ
پسر,NE
گشتین,N
خسته,ADJ
نشدین,N
آخه,ADJ
.,PUNC
اگه,CONJ
دونبال,NE
کسی,PRO
میگردین,N
باهاتون,PREP
دوست,N
بشه,ADJ
اینجا,PRO
فایده,ADJ
نداره,ADJ
.,PUNC
الان,ADV
که,CONJ
معلوم,N
نیست,V
کی,ADV
پسره,N
کی,ADV
دختره,NE
