word,Pred. Tag
),PUNC
هم,CONJ
اتفاق,N
می افتد,V
ضایعه,N
غیر,ADJS
قابل,ADJS
جبران,NE
ناپذیر,N
حیف,V
کباب,NE
کوبیده,N
همبرگر,ADJ
مرغ,N
سوخاری,NE
ماهی,NE
قیمه,N
قرمه,NS
باقالی,NE
پاستا,N
پیتزا,N
نیست,V
؟,PUNC
والا,NE
خودت,PRO
مطمئن,ADJ
هستم,INTER
که,CONJ
همچین,ADV
آدمای,NE
لوسی,N
رو,POSTP
نمیتونی,N
تحمل,VS
کنی,ADJ
.,PUNC
حالا,ADV
فکر,VS
کن,N
غیر,ADJS
از,PREP
خانواده,NE
درجه,ADJS
یک,DET
مابقی,NE
افراد,N
چه,ADJ
حس,NE
دیدگاهی,ADJ
بهشون,PREP
دارن,V
اصلا,ADV
چشماش,N
هدرمه,N
!,PUNC
زباله,V
زباله,ADJE
زباله,ADJE
باز سازی,N
بابا,NE
بیشعوری,N
بد,ADJ
نیست,INTER
که,CONJ
!,PUNC
هر,DET
کسی,PRO
تو,PREP
یسری,NE
مسائل,N
بیشعوره,N
برین,N
ببینید,V
لعنتی,ADV
کجا,ADV
یه,DET
تومن,N
حقوق,NE
میدن,N
به,PREP
سرباز,NE
منم,PRO
برم,V
سربازی,V
نوش,NE
جونش,N
.,PUNC
بلکه,CONJ
سرِ,NE
عقل,N
بیاد,V
بستگی,N
به,PREP
جهان,N
بینیت,N
داره,ADV
اینکه,CONJ
چه,DET
چهارچوب های,N
اخلاقی,ADJ
رو,POSTP
قبول,VS
داری,V
شب,N
دراز,ADV
است,V
قلندر,V
بیدار,H2
نمیشود,N
!,PUNC
دیگه,ADV
فیو,N
زدیم,V
رفت,H2
حرفتون,N
درسته,ADV
خوب,ADJ
الان,ADV
حزبالله,N
سپاه,NE
قدس,N
از,PREP
نظر,NE
سازمان,NE
ملل,NE
تروریستی,N
هستن,NE
این,ADJ
۲,DET
نهاد,N
هیچ,DET
نظری,N
در,PREP
مورد,NE
فعالیتهای,NE
تروریستی,NE
اسرائیل,NE
عربستان,ADJS
ندارن,ADJ
!,PUNC
بنظرت,N
با,PREP
این,DET
وضعیت,NE
عاقلانه,ADJ
هست,N
به,PREP
این,DET
کنوانسیون,N
بپیوندیم,N
؟,PUNC
علیز,NE
کیه,N
؟,PUNC
!,PUNC
منم,PRO
امیدوارم,INTER
همه,DET
موزیکای,N
لب,ADJ
تابت,N
با,PREP
پاپهای,N
دم,NS
دستی,ADJ
جایگزین,N
بشن,V
خود,PRO
خودشه,N
میبوسم,V
بله,ADV
ایشون,PRO
همون,DET
کسیه,N
که,CONJ
قرار,ADV
شد طلب,NE
۱۳۶,N
هزار,DET
دلاری,NS
جپارف,N
رو,POSTP
پرداخت,VS
کنه,V
ولی,CONJ
عمدا,N
فقط,ADV
۱۳,NUM
دلار,N
!,PUNC
به,PREP
حسابش,N
واریز,VS
کرد,V
تا,CONJ
اونم,PRO
عصبانی,N
بشه,V
بذاره,N
بره,V
صیاد,NS
خمینی,N
چه,DET
کسی بود,N
که,CONJ
صدام,N
برای,PREP
سرش,N
جایزه,N
گذاشته,VS
بود,V
؟,PUNC
#شهید_زرین,N
زیارت,N
قبول,VS
مامان,N
میخونی,N
اینارو,N
؟,PUNC
مقصر,NE
خودتی,NE
دادا,N
چرا,ADV
باید,ADV
همچی,NE
تحفه ای,N
رو,POSTP
فالو,VS
داشته,VS
باشی,V
آره,ADV
دقیقا,ADV
ینی,PREP
اسحاقی,NE
گوش,NE
نمیدی,N
؟,PUNC
جریان,NE
کار,NE
۱۰۳,ADJ
باب,NE
مکتب,N
در,PREP
ولایت,NE
پکتیا,N
آغاز,VS
شد,V
.,PUNC
افغاستان,N
در,PREP
مسیر,NE
پیشرفت,NE
ترقی,N
اینا,PRO
عربای,V
فارس,N
ترانن,N
بغلش,VS
میکنم,V
مردک,NE
من,PRO
اینهمه,PRO
پول,NE
ویزیت,N
نمیدم,ADJS
تو,PRO
بگی,N
قراره,ADV
چیزی,N
به,PREP
من,PRO
نگی,NUM
!,PUNC
:,PUNC
آمین,N
خاور,NE
مانیکا,N
(,PUNC
بیغرتی,N
),PUNC
یه,DET
سریم,N
هستن,INTER
هیچ,DET
ارزشی,N
برای,PREP
تلاش,NE
دیگران,PRO
قایل,N
نیستن,N
به,PREP
جای,PREP
این,ADJ
که,CONJ
تلاش,VS
کنن,V
فقط,ADV
بلدن,ADJ
ادمایی,N
که,CONJ
تلاش,VS
میکنن,V
زیر,PREP
سوال,N
ببرن,NE
اگ,ADJ
بچه,N
درس,NE
خون,N
بودن,NS
راحته,NE
خب,CONJ
درس,NE
خون,N
باش,N
هزار,N
مدل,NE
مدرسه,N
غیر,ADJS
انتفاعی,N
رو,POSTP
نمیبینین,N
ولی,CONJ
تیزهوشان,NE
میبینین,NE
کسی,PRO
که,CONJ
درس,NE
میخونه,N
تلاش,VS
میکنه,V
حقش,N
بهش,PREP
امکانات,NE
بدن,N
بعد,ADV
از,PREP
فروتنی,N
؛,PUNC
.,PUNC
و,CONJ
همه ی,DET
مردم,N
را,POSTP
از,PREP
خود,N
بهتر,ADJ
بداند,N
.,PUNC
چرکدونی,N
واقعا,ADV
از,PREP
من,PRO
هیچ,DET
انتظار,NE
درخواستی,ADJ
نداشته,VS
باشید,V
چون,CONJ
ریده,ADJ
میشه,V
تو,PRO
حالتون,V
یاحسین,N
برنامه های,NE
چت,N
رو,POSTP
پاک,VS
کردم,V
__,V
توصیف,NE
عباسی,N
کا,N
نام,VS
آ,V
چکا,ADJE
الان,ADV
باید,ADV
خوشحال,ADJ
باشیم,V
؟,PUNC
استاد,NE
عزیز,ADJ
وقتی,ADV
همه,PRO
بهت,PREP
ایمیل,N
میدیم,N
که,CONJ
کلاس,NE
شنبه,N
رو,POSTP
کنسل,VS
کن,V
بعدا,CONJ
جبرانی,ADJ
بذار,N
تا,CONJ
بعد,PREP
۲,NUM
ماه,NE
بتونیم,N
بریم,NE
خونه,ADJ
،,PUNC
منظورم,N
اینه,PRO
من,PRO
که,CONJ
دارم,N
میرم,ADJ
،,PUNC
بگو,INTER
باشه,V
تا,CONJ
باخیال,N
راحت,ADJ
برم,ADJ
بعد,PREP
تو,PREP
جواب,NE
میدی,N
دست,NE
من,PRO
نیست,INTER
،,PUNC
عواقبش,N
با,PREP
خودتون,PRO
؟,PUNC
نمیدونستم,N
دست,ADJS
عممه,ADJ
لغو,NE
کلاست,NE
ما,PRO
که,CONJ
رفتیم,N
،,PUNC
فوقش,N
حذف,ADJS
درسه,ADJ
دیگه,ADV
سفته,N
میدم,N
:,PUNC
),PUNC
چرا,ADV
به,PREP
فارسی,NE
سخت,ADJ
نوشتی,N
.,PUNC
ده,ADV
بار,ADV
خوندم,NE
نگرفتم,N
چی,PRO
شد,V
مبارک,INTER
چراتصوراینکه,N
هرلحظه,ADV
دارم,V
رویوشیم,V
بالامیارم,N
جلوچشام,N
میاد,V
__,V
چه,DET
جالب,ADJ
خب,CONJ
ریدم,N
که,CONJ
.,PUNC
__,V
من,PRO
خیلی,ADV
ازش,PREP
دارم,V
هارد,ADJ
به,PREP
دستم,N
برسونید,N
بریزم,V
اونا,PRO
که,CONJ
هیچ,ADVS
اونا,PRO
نون,N
به,PREP
نرخ,NE
روز,NE
خورن,ADJ
بعدشم,N
خبری,ADJ
نیست,V
سلام,INTER
روحش,N
شاد,ADJ
شهید,DET
بزرگ وار,N
خیلی,ADV
ببخشیدا,N
ولی,CONJ
ریدین,N
با,PREP
فوبیاهاتون,NE
فوبیا,ADJ
فقط,ADV
راه,NE
رفتن,N
روی,PREP
یک,DET
سطح,NE
باریک,N
با,PREP
ارتفاع,N
دو,DET
متر,N
به,PREP
بالا,ADJ
پنجشنبه ها,N
توی,PREP
کتابفروشی,N
دوستم,N
جمع,VS
میشیم,V
داستان,NE
کوتاه,ADJS
میخونیم,ADJ
دور,ADJS
هم,PRO
.,PUNC
میتونم,N
بگم,ADJ
از,PREP
لذت بخش ترین,N
ساعات,NE
روزمه,ADJ
.,PUNC
تربیز,N
اینا,PRO
بودین,N
آدرس,N
بدم,V
خدا وکیلی,ADJ
بیاین,ADJ
.,PUNC
شبکه,NE
سه,ADJ
آخوند,NS
تایلندی,N
آورده,ADJ
:,PUNC
),PUNC
بی شرفا,N
یه,DET
تفریح,N
داشتم,V
اونم,ADJ
فیلم,NE
دیدن بود,ADJ
اونم,PRO
گند,NE
زدید,N
توش,PRO
تو,PRO
این,DET
مملکت,N
فقط,ADV
مردن,V
جوابه,V
دنیا,N
خبر,N
داد,N
نشد,INTER
که,CONJ
بر,PREP
مردم,NE
ایران,N
بر,PREP
مادران,NE
این,DET
جوانان,N
قتل,NE
عام,N
شده,ADJ
چه,DET
گذشته,N
است,V
!,PUNC
۱۹۸۸,N
۴,NUM
همش,ADV
میگم,INTER
هفته,NE
پیش,ADJS
این,ADJ
موقع,NE
حرمت بودم,N
.,PUNC
چقدر,ADV
زود,ADV
گذشت,V
.,PUNC
بس,V
خاموشی,ADJE
اختیار,NE
کرو,ADJE
نمی تونم,N
تایید,VS
کنم,V
عزیزم,ADJ
.,PUNC
حوزه,NE
علمیه ای,N
که,CONJ
علما,NE
ومراجعش,N
۶,NUM
ساله,NE
درقبال,ADJ
هر,DET
خیانت,NS
وفضاحتی,N
سکوت,N
مرگبار,ADJ
گرفته,VS
نمیتونه,V
بداد,V
اسلام,ADJ
برسه,N
یکی,PRO
بداد,N
خودشون,PRO
برسه,V
گذشت,V
اون,DET
زمانیکه,ADV
علما,N
ومراجع,ADJE
ملجا,N
مردم,N
بودندالان,N
۶,NUM
ساله,ADJ
از,PREP
هتاکی,N
بمقدسات,N
تادزدی,N
وفساددراین,ADJE
دولت,N
باسکوت,ADJ
علمایاری,ADJ
میشه,V
چون,CONJ
رئیس,NE
دولت,N
باخودشونه,V
#حوزه_سکولار,ADJ
عارفه,NE
عکست,ADJE
جدیده,N
؟,PUNC
!,PUNC
تو,PREP
بی آرتی,N
یه,DET
نفس,N
عمیق,ADJ
از,PREP
خستگی,N
کشیدم,N
،,PUNC
یه,DET
آقاعه,N
پا,N
شد,V
جاشو,ADJ
بده,V
بم,ADJ
.,PUNC
طولی,NE
نمیکشه,N
که,CONJ
شما,PRO
هم,ADV
جزء,NE
برنامه های,NE
آشغال,ADJ
سعودی,ADJ
محاسبه,NS
میشید,ADJ
نه,CONJ
تنها,DET
بودجه,NE
تون,N
قطع,N
میشه,V
بلکه,CONJ
کاسه,NE
لیسی,NE
جدیدتون,N
شروع,VS
میشه,V
آخه,INTER
این,ADJ
«,PUNC
لباس,NE
عروس,N
»,PUNC
چیه,ADV
که,CONJ
دخترای,NE
ایرانی,ADJ
اینقدر,ADV
آرزوش,N
رو,POSTP
دارن,INTER
؟,PUNC
!,PUNC
هیچوقت,ADV
درکشون,N
نکردم,ADJ
.,PUNC
مبارک,INTER
از,PREP
حکیمی,NE
پرسیدند,N
چرا,ADV
از,PREP
کسیکه,N
که,CONJ
اذیتت,N
می کند,V
انتقام,ADJS
نمیگیری,N
؟,PUNC
با,PREP
خنده,NE
جواب,NE
داد,N
:,PUNC
آیا,ADV
حکیمانه,ADJ
است,V
سگی,N
را,POSTP
که,CONJ
گازت,N
گرفته,ADJ
را,POSTP
گاز,N
بگیری,INTER
؟,PUNC
خودتو,N
به,PREP
دکتر,N
معرفی,VS
کن,V
.,PUNC
ناجور,N
مریضی,N
دولت ها,N
کلیساها,N
ابدا,ADJE
انسان های,N
منفرد,NS
نمی خواهند,N
.,PUNC
انها,DET
انسان,N
نمی خواهند,N
بلکه,CONJ
گوسفند,NE
می خواهند,N
.,PUNC
آن ها,DET
مردمی,ADJ
را,POSTP
می خواهند,N
که,CONJ
فقط,ADV
شبیه,PREP
انسان,N
باشند,INTER
اما,CONJ
روحشان,ADVS
کاملا,ADV
له,ADJS
شده,ADJ
باشد,V
عمیقا,ADV
صدمه,ADJ
دیده,VS
باشد,INTER
.,PUNC
شهامت,NE
عشق,N
ورزیدن,N
از,PREP
اشو,N
ادامه,N
در,PREP
لینک,NE
انقد,ADV
راحته,N
موی,N
کوتاه,ADJ
بیشعور ترین,N
آدم های,NE
دنیا,N
از,PREP
نظر,NE
من,PRO
همینان,V
چرا,ADV
اخه,V
__,V
دوتا,DET
داداش,N
تو,PREP
فامیلمون,N
هستن,INTER
در,PREP
عرض,NE
یه,DET
هفته,NE
دوتاشونم,N
بهم,PREP
پیشنهاد,NE
دوستی,N
دادن,N
:,PUNC
با,PREP
برادراتون,NE
صمیمی,ADJ
باشین,ADJS
حرفاتونو,ADJ
بهم,PREP
بگین,N
.,PUNC
این,DET
جوری,N
کانفیلیگت,N
پیش,NS
نیاد,N
.,PUNC
ولی,CONJ
چه,DET
لاشخور,N
چه,DET
عقاب,N
می درن,ADJ
میخورن,ADJ
:,PUNC
کدوحلواییه,N
رو,POSTP
بیچاره,N
کردم,ADJ
،,PUNC
یه,DET
سوپ,N
هم,CONJ
گذاشتم,ADJ
.,PUNC
هنوز,ADV
نصفش,N
مونده,N
.,PUNC
شاید,ADV
تو,PREP
تنظیمات,NE
درایو,ADJE
گزینه,N
رو فعال,N
کردی,V
تبلت,N
بابامم,ADJ
گرفتم,ADJS
اونو,ADJ
هم,CONJ
پریشب,NS
سیم,NS
کارت,N
توش,N
گیر,VS
کرد,V
امروز,ADJ
رفتم,ADJ
گرفتمش,ADJ
۲۵,ADJ
تومن,N
ازم,ADJS
گرفت,N
میترسم,ADJ
از,PREP
اون,DET
استفاده,N
کنم,V
اونم,ADJ
بسوزه,ADJ
این,DET
سیستم,NE
#باید_ببازی,NE
جمهوری,NE
اسلامی,ADJ
یکی,PRO
از,PREP
کثافت ترین,NE
چیزهاییه,N
که,CONJ
دارن,ADV
خیلی,ADV
واضحه,ADJ
تنها,DET
سودش,N
برای,PREP
ورزشکار,NE
اسرائیله,N
بس,N
.,PUNC
اگر,CONJ
قراره,ADV
همش,NS
تیکه,N
بندازین,V
انفالو,ADJ
کنین,V
خلاص,ADJS
من,PRO
واقعا,ADV
متعجبم,N
که,CONJ
۹۲,NS
درصد,NE
ایرانیان,N
؛,PUNC
اعم,PREP
از,PREP
فرهیختگان,NE
دانشگاهی,ADJ
،,PUNC
کارگران,NE
زحمتکش,ADJ
،,PUNC
همه,DET
اصناف,NE
مختلف,ADJ
حتی,ADV
مادران,NE
خانه دار,ADJ
هم,CONJ
به,ADVS
اهمیت,N
وجود,NE
موشک,N
در,PREP
این,DET
برهه,N
پی,ADJS
برده اند,N
ولی,CONJ
بعضی,PRO
از,PREP
اصلاحاتچی ها,N
پی,ADJS
نبرده,N
اند,N
.,PUNC
یعنی,CONJ
فرهیختگان,NE
اصلاحاتچی,N
اندازه,PREP
یک,DET
خانم,N
خانه,N
دار,N
،,PUNC
شعور,NE
نظامی,ADJ
سیاسی,ADJ
ندارند,ADJ
؟,PUNC
.,PUNC
چه,DET
کسی,PRO
گفته,ADVS
که,CONJ
در,PREP
پاییز,NE
گلی,N
به,PREP
بار,ADV
نمی,NE
نشیند,N
؟,PUNC
من,PRO
گلی,N
را,POSTP
دارم,N
که,CONJ
هر,DET
سال,NE
پاییز,NE
زادروز,N
به,PREP
بار,NE
نشستنش,N
را,POSTP
جشن,NE
میگیرم,V
راستی,ADV
پاییز,NE
عاشق,ADJ
سالها,N
در,PREP
گوش,NE
گل,N
دیوانه,ADJ
حیاط,NE
خانه ام,N
چه,DET
زمزمه,N
میکنی,ADJ
که,CONJ
این گونه,ADJ
در,PREP
حوالی,NE
غنچه های,N
دلتنگش,ADJS
عطر,NE
تولد,NE
گلی,N
،,PUNC
روحم,N
را,POSTP
مست,VS
می کند,V
من,PRO
غلط,VS
کردم,INTER
:,PUNC
(,PUNC
:,PUNC
),PUNC
استاد,NE
شما,PRO
دیگه,ADV
چرا,ADV
ولی,CONJ
عشق,N
توی,PREP
یه,DET
ماه,N
از,PREP
بین,PREP
نمیره,N
!,PUNC
سلام,INTER
آرزوو,NE
اومدی,N
همش,PRO
با,PREP
خودم,PRO
میگفتم,N
جای,PREP
آرزو,NE
خالیه,N
واسه,PREP
هشتگای,N
کای,N
کیونگ,N
__,N
:,PUNC
پلیس,NE
آلبانی,N
خبر,N
از,PREP
کشف,NE
یک,DET
شبکه,NE
شبه نظامی,ADJE
ایرانی,ADJ
داد,N
که,CONJ
قصد,NE
داشته,N
به,PREP
سازمان,NE
مجاهدین,NE
خلق,N
در,PREP
این,DET
کشور,N
حمله,N
کند,ADJ
.,PUNC
پلیس,NE
آلبانی,ADJE
این,DET
شبکه,N
را,POSTP
«,PUNC
سلول,NE
تروریستی,NE
فعال,ADJ
»,PUNC
دانسته,N
که,CONJ
از,PREP
سوی,PREP
«,PUNC
بازوی,NE
خارجی,ADJ
سپاه,NE
پاسداران,N
»,PUNC
اداره,NE
می شده,ADJ
است,V
.,PUNC
کم,ADV
کم,ADV
به,PREP
فضلی,N
حسودی م,N
میشه,V
منو,PRO
ببرید,V
مهمونی,H2
ممنون,V
موی,N
سر,NE
چی,N
؟,PUNC
اون,DET
در,PREP
چه,DET
حجمی,NE
کثافته,N
؟,PUNC
موی,N
سر,ADVS
اگه,CONJ
شسته,N
نشه,V
بو,NE
نمی ده,N
؟,PUNC
این,DET
استدلال,N
شما,PRO
همون,DET
استدلال,N
گشت,NE
ارشاد,ADJ
نیست,INTER
؟,PUNC
از,PREP
اول,N
گفتم,NS
بحث,N
«,PUNC
مو,N
»,PUNC
یک,DET
بحث,NE
بحث,N
«,PUNC
بو,N
»,PUNC
بحث,NE
دیگه یی,N
.,PUNC
من,PRO
مجبور,ADJ
شدم,N
اون,DET
شروع,N
به,PREP
فحاشی,VS
کرد,VS
باور,VS
کنید,V
حتی,CONJ
نوشتن,NE
فحش,N
بشدت,CONJ
منو,PRO
ناراحت,VS
می کند,V
همه,DET
جای,NE
ایران,N
درها,N
رو,POSTP
قفل,VS
میکنن,V
،,PUNC
مازندران,N
کلید,N
میکنن,V
.,PUNC
قبلنا,ADV
که,CONJ
بچه,NS
تر,ADJ
بودم,N
به,PREP
تمام,DET
مسائل,NE
سطحی,NE
تر,ADJ
نگاه,N
میکردم,ADJS
فکر,N
میکردم,ADJS
اینکه,PRO
میگن,INTER
مثلا,ADV
حجاب,ADJ
داشته,VS
باشین,INTER
چون,CONJ
نامحرم,NE
فیلان,ADJS
همینه,N
دیگه,ADV
الان,ADV
دیگه,ADV
یجوریه,N
که,CONJ
دیدم,V
باز,ADV
تر,ADJ
شده,ADJ
دیگه,ADV
فقط,ADV
جنبه,N
دینیشو,NE
نمیبینم,N
بلکه,CONJ
قلبمو,N
بغل,NS
کردم,V
راه,NE
نجات,NE
فلاتره,N
.,PUNC
باشد,INTER
که,CONJ
رستگار,VS
شوید,V
.,PUNC
#فلاتر,N
والا,NE
مخ,NE
من,PRO
یکی,PRO
به,PREP
اینجاها,N
نمیرسه,N
__,V
واکنش,N
تند,ADJ
رهبر,NE
انقلاب,N
به,PREP
#تهمت های,NE
سازشکاران,N
با,PREP
غرب,N
:,PUNC
گناه,NE
کبیره,ADJ
انجام,VS
داده,ADJS
اید,ADJ
(,PUNC
لعنت,INTER
بر,PREP
اسحاق,N
جهانگیری,N
),PUNC
کاش,INTER
بشه,INTER
بیشتر,ADJ
از,PREP
این,PRO
هم,ADV
بتونم,N
پای,NE
حرفهام,N
بمونم,N
.,PUNC
دقیقا,ADV
ولمون,VS
کن,V
خروس,V
جان,V
بذار,ADJ
زندگیمونو,N
بکنیم,V
کاش,INTER
میتونستم,NE
باشگاه,N
رو,POSTP
ادامه,VS
بدم,V
واقعن,N
:,PUNC
(,PUNC
گوشیمو,NE
بدزدن,N
فک,N
کنم,V
تا,CONJ
ده,NS
سال,NE
دیگه,ADV
نتونم,NE
گوشی,N
بخرم,N
ولی,CONJ
حاضرم,N
هکم,ADJ
کنن,INTER
،,PUNC
من,PRO
چیزی,N
واسه,PREP
از,PREP
دست,NS
دادن,N
ندارم,V
بعله,NE
من,PRO
دوباره,ADV
توییت,NE
پین مو,N
اشتباهی,N
پاک,ADJ
کردم,V
من,PRO
اولین,DET
چیزی,N
که,CONJ
یادمه,N
یه,DET
تصویر,NE
گنگ,N
از,PREP
قوطی های,NE
شیرخشکی,N
که,CONJ
بابام,NE
چیده بود,N
جلوم,PREP
یه,DET
پلاستیک,N
پسته,N
تازه,ADJ
احتمالا,ADV
اونموقع,N
زیر,PREP
دو,DET
سال بودم,N
که,CONJ
شیرخشک,NE
یادمه,N
.,PUNC
اولین,ADJ
خاطره,NE
واضحی,ADJ
که,CONJ
دارم,V
دنیا,N
اومدن,N
خواهرزادمه,N
که,CONJ
سه,DET
ساله,N
نیمه,ADJS
بودم,V
من,PRO
دیگه,ADV
بچه,N
نمی شم,V
تو,PREP
گوشی,N
داداشام,N
رو,POSTP
بازی,VS
میکنم,V
حال,VS
میکنن,V
اخرین,ADV
باری,ADJ
که,CONJ
مولتی,NE
پلیر,N
بازی,N
کردم,V
۴۱,ADJ
نفر,N
کشتم,N
۴,NUM
نفر,N
پشت,ADJS
هم,CONJ
احمق ها,N
از,PREP
یه,DET
راه,N
اومده,V
بودن,V
دنی,N
اگر,CONJ
خیلی,ADV
چیزا,N
زده,ADJ
:,PUNC
),PUNC
من,PRO
از,PREP
دیوانگی,N
رنج,NE
نمی برم,N
،,PUNC
از,PREP
هر,DET
لحظه اش,N
لذت,N
می برم,N
.,PUNC
#ادگار_آلن_پو,N
تنها,ADJ
یک,DET
بار,N
زندگی,N
می کنیم,V
.,PUNC
اینجا,ADV
کاپیسا,N
است,V
این,DET
هموطنم,N
خالد,ADJ
نام,N
دارد,ADJ
.,PUNC
او,PRO
امید,N
زیاد,ADV
به,PREP
آینده,N
دارد,ADJ
؛,PUNC
اما,CONJ
سوال,N
اینجا,ADV
است,INTER
که,CONJ
وی,PRO
چرا,ADV
نان,NE
آور,N
خانه,N
شده,ADJ
،,PUNC
پدرش,N
کجاست,ADJ
چرا,ADV
از,PREP
درس,NE
بازمانده,N
است,INTER
؟,PUNC
خالد,N
به,PREP
نیروهای,NE
امنیتی,ADJ
افغان,N
افتخار,N
می کند,V
به,PREP
آینده,NS
صلح آمیز,N
باورمند,N
است,INTER
.,PUNC
صلح,N
خواست,INTER
هر,DET
افغان,N
!,PUNC
کسی,PRO
برای,PREP
پارک,NE
لاله,N
سالم,ADJ
هم,ADV
نبود,V
؟,PUNC
بیاید,VS
قبول,VS
کنیم,V
آبان,NS
زیباترین,ADJ
ماه,N
ساله,ADJ
#شهید_زرین,NE
#اسطوره_تیراندازی_جهان,ADJE
خاطرات,N
سگ,NE
کسی,PRO
نکن,V
که,CONJ
بگا,VS
میری,V
آره,ADV
بچم,N
خیلی,ADV
خوب,ADJ
میزنه,N
ولی,CONJ
خداییش,NE
پیانیچ,ADJ
یه,DET
چیز,N
دیگه,ADJ
است,V
طفلک,N
کیوتمون,ADJE
آریانانیوز,N
،,PUNC
خبرهای,NE
پشتو,N
،,PUNC
۱,NUM
عقرب,N
،,PUNC
۱۳۹۸,NUM
عاشق,ADJ
کلمه,N
شلوغ پلو,N
شدم,V
خودشون,PRO
فیلتر,ADJ
میکنن,V
خودشونم,ADJS
وی,PRO
پی ان,N
تولید,VS
میکنن,V
بفروشن,ADJ
وقتی,CONJ
نتونن,N
نفت,NE
بفروشن,H2
از,PREP
این,DET
کارا,N
درامد,N
کسب,VS
میکنن,V
میدانم,NE
روزی,ADJ
که,CONJ
نباشم,N
هیچ,DET
کس,PRO
تکرار,NE
من,PRO
نخواهد,VS
بود,V
کرنومتر,N
رو,POSTP
درمیارم,N
،,PUNC
زمان,ADV
میگیرم,V
دوربین,NE
فوجی فیلم,N
۳,ADJ
با,PREP
قابلیت,NE
فوکوس,NE
خودکار,N
در,PREP
تاریکی,NE
مطلق,ADJ
معرفی,VS
شد,V
.,PUNC
#تکنولوژی,V
#اخبار,ADJE
#فناوری,ADJE
توی,PREP
آب,NE
لوله,NS
کشی,N
انگار,ADV
دارو,NE
ریختن,N
.,PUNC
همه,DET
مردم,N
بی تفاوتن,N
.,PUNC
شربت,NE
بی تفاوتی,N
تو,PREP
سد,NE
کرج,N
خالی,NS
کردن,N
.,PUNC
مردم,N
لمس,N
شدن,N
اوایل,NUM
۲۰۱۷,NUM
(,PUNC
:,PUNC
جناب,NE
تاجزاده,NE
کجای,ADJE
دنیا,N
را,POSTP
سراغ,VS
دارید,N
که,CONJ
هر,DET
کسی,PRO
با,PREP
هر,DET
پیشینه ای,N
می تواند,ADJ
عنوان,PREP
وکالت,N
نمایندگی,NE
ملت,N
را,POSTP
یدک,NS
بکشد,N
.,PUNC
کاری,N
به,PREP
قانون,N
نداشته,VS
باشیم,INTER
.,PUNC
طبق,NE
قوه,NE
مدبره,N
آیا,ADV
بدون,PREP
فیلتر,N
،,PUNC
هر,DET
دزد,N
چپاولگر,ADJE
فاسد,ADJE
خائن,ADJE
جاسوس,ADJ
و,CONJ
.,PUNC
در,PREP
انتخابات,NE
کاندید,N
بشود,N
شایسته,ADJ
است,INTER
.,PUNC
در,PREP
کجای,NE
دنیا,N
چنین,ADJ
است,V
.,PUNC
#مغرض,N
می مونه,N
آدم,N
ورقه,N
از,PREP
اون,DET
سمتش,N
برش,VS
بزن,V
نمک,V
بپاش,V
روش,PREP
خنده,N
داره,V
؟,PUNC
احسنت,N
.,PUNC
شما,PRO
اگه,CONJ
اندکی,ADV
فیزیک,NE
کوانتوم,N
بدونید,ADJ
(,PUNC
اگه,CONJ
نمی دونید,N
هم,CONJ
کافیه,ADJ
گوگل,N
کنید,V
),PUNC
یه,DET
عدد,N
ثابت,ADJ
جهانی,ADJ
هست,N
به,PREP
نام,NE
«,PUNC
ثابت,DET
زینب,N
»,PUNC
که,CONJ
با,PREP
حرف,NE
یونانی,NE
ζ,N
(,PUNC
زتا,N
),PUNC
نشونش,NE
می دن,N
که,CONJ
(,PUNC
تا,CONJ
حدی,N
شبیه,PREP
به,PREP
ثابت,ADJS
پلانک,N
),PUNC
کوانتای,N
شدت,NE
مشنگیه,ADJ
.,PUNC
عدد,N
رو,PREP
حضرت,NE
دانشمند,NE
زینب,N
،,PUNC
از,PREP
میان,PREP
خاک های,NE
کربلا,N
،,PUNC
کشف,VS
کرد,V
.,PUNC
چهل,ADJ
سال,N
است,V
مادر,NE
ایران,N
را,POSTP
گاییدید,N
هیچی,ADV
نذاشتید,N
برای,PREP
مردم,N
.,PUNC
بزودی,ADV
مادرتونو میگاییم,N
،,PUNC
دونه,NE
دونتونو,N
سر,ADJS
میبریم,N
.,PUNC
کس,N
ننه,V
همه,PRO
جمع,V
و جماعت,V
اجنعنای,ADJE
حسین,ADJ
کسکشتون,N
قورباغه,N
پز,ADJ
شدیم,V
واقعا,ADV
قانون,NE
مزخرفیه,N
خیلی,ADV
ناعادلانس,ADJ
ببین,V
بخاطر,PREP
همین,DET
زبونته,N
کانن,N
از,PREP
دوربین,NE
کوچک,ADJ
مقاوم,ADJ
در,PREP
برابر,NE
نفوذ,N
آب,N
گرد,NE
غبار,ADJ
به,PREP
قیمت,NE
۱۲۹,NE
دلار,N
رونمایی,VS
کرد,V
این,ADJ
دوربین,N
از,PREP
حسگر,N
۱۳,ADJS
مگاپیکسلی,N
۱,NUM
۳,NUM
اینچی,N
با,PREP
فوکوس,NE
ثابت,ADJ
بهره,NE
برده,NE
توانایی,NE
عکس برداری,ADJ
با,PREP
نسبت,PREP
تصویر,NE
۴,ADJ
به,PREP
۳,NUM
۱,NUM
به,PREP
پستهای,NE
قبلی,ADJ
هم,ADV
خیلی,ADV
عالی بود,ADJ
هم,CONJ
ترجمه ها,N
،,PUNC
خداقوت,N
بیا,N
به,PREP
همین,DET
راحتی,ADV
تخلیه,N
